1 3 5 0.0
0 2 3 0.0
1 5 2 0.0
0 5 3 0.0
1 4 2 0.0
0 4 5 0.0
1 2 5 0.0
0 5 5 0.0
1 2 4 0.0
0 1 4 0.0
1 1 3 0.0
0 2 6 0.0
1 3 6 0.0
0 1 5 0.0
1 0 4 0.0
0 3 2 0.0
1 2 2 0.0
0 4 6 0.0
1 6 3 0.0
0 0 2 2.68
1 1 2 -0.9
0 5 1 -1.78
1 5 4 1.02
0 0 1 0.55
1 4 1 -0.62
0 6 4 -0.59
1 7 5 1.73
0 0 5 -1.47
1 0 6 1.47
0 2 1 -0.77
1 5 0 0.13
0 6 2 -0.27
1 5 6 0.05
0 6 1 -0.2
1 4 7 -0.68
0 7 3 1.91
1 7 4 -2.74
0 7 2 1.77
1 7 0 -1.05
0 3 1 1.14
1 7 1 -0.67
0 3 0 0.3
1 3 7 1.73
0 2 7 0
1 1 6 0
0 6 5 0.0
1 1 7 0.0
0 6 0 0.0
1 6 6 0.0
0 0 3 0.0
1 0 0 0.0
0 0 7 0.0
1 4 0 0.0
0 2 0 0.0
1 1 0 0.0
0 1 1 0.0
1 7 6 0.0
0 7 7 0.0
1 6 7 0.0
0 5 7 0.0
