1 3 5 -4.0
0 2 5 4.0
1 2 4 -4.0
0 2 3 4.0
1 3 2 -4.0
0 5 4 4.0
1 1 4 -4.0
0 2 2 4.0
1 1 5 -4.0
0 3 6 0.22
1 1 2 0.73
0 4 1 -0.57
1 4 2 0.22
0 3 1 -0.63
1 5 2 0.11
0 1 3 -0.5
1 2 1 0.41
0 5 1 0.1
1 0 4 2.08
0 6 2 -3.65
1 5 5 5.18
0 5 3 -4.73
1 3 0 6.3
0 0 2 -8.34
1 0 3 7.2
0 4 0 -5.91
1 0 1 6.62
0 2 6 -7.06
1 6 5 6.11
0 0 5 -6.87
1 0 6 7.26
0 4 5 -7.95
1 4 6 5.51
0 2 0 -4.3
1 6 3 6.02
0 1 1 -4.94
1 4 7 3.6
0 3 7 -1.16
1 0 0 1.23
0 1 0 -2.09
1 7 2 1.9
0 6 1 -3.15
1 7 0 3.91
0 5 7 64
1 6 0 -64
0 5 6 4.0
1 5 0 -4.0
0 7 5 4.0
1 2 7 -4.0
0 1 7 4.0
1 7 6 -4.0
0 6 4 4.0
1 6 7 -4.0
0 7 7 4.0
1 6 6 -4.0
0 7 4 4.0
1 7 3 -4.0
0 7 1 4.0
1 1 6 -4.0
0 0 7 4.0
