1 3 5 -12.0
0 2 3 12.0
1 3 2 -12.0
0 4 5 12.0
1 5 5 -12.0
0 5 4 12.0
1 4 2 -12.0
0 5 3 12.0
1 2 2 -12.0
0 4 6 8.37
1 6 3 -9.16
0 2 4 9.09
1 6 5 -9.82
0 5 2 9.98
1 6 2 -9.16
0 3 1 8.9
1 2 1 -8.79
0 4 1 8.47
1 4 0 -9.34
0 3 0 10.23
1 2 0 -9.41
0 5 1 8.25
1 5 0 -8.96
0 1 2 9.84
1 0 2 -8.97
0 7 5 7.94
1 1 3 -8.37
0 1 4 8.55
1 0 5 -8.24
0 6 4 8.44
1 1 5 -9.59
0 7 2 8.77
1 2 5 -8.61
0 7 1 8.91
1 3 6 -10.3
0 2 7 11.3
1 5 7 -11.99
0 4 7 12.34
1 6 6 -12.13
0 5 6 12.3
1 6 7 -12.72
0 2 6 12.41
1 3 7 -12.32
0 1 1 64
1 1 7 -64
0 1 0 12.0
1 0 0 -12.0
0 0 1 12.0
1 7 4 -12.0
0 7 7 12.0
1 7 3 -12.0
0 7 6 12.0
1 7 0 -12.0
0 0 4 12.0
1 0 3 -12.0
0 0 7 12.0
0 0 6 12.0
1 1 6 -12.0
0 6 1 12.0
1 6 0 -12.0
