1 3 5 -24.0
0 2 3 24.0
1 3 2 -24.0
0 4 5 24.0
1 5 3 -24.0
0 4 2 24.0
1 5 4 -24.0
0 2 4 24.0
1 2 5 -24.0
0 3 6 4.19
1 2 2 -6.63
0 5 2 5.83
1 4 6 -6.2
0 6 2 7.2
1 5 5 -6.53
0 6 4 6.13
1 6 5 -7.12
0 6 3 6.75
1 5 6 -7.54
0 5 7 7.67
1 2 7 -7.09
0 7 5 6.69
1 7 4 -8.57
0 7 3 9.27
1 4 1 -9.85
0 3 1 10.11
1 5 1 -10.94
0 2 1 11.41
1 4 0 -13.38
0 4 7 13.45
1 2 0 -13.19
0 5 0 13.94
1 7 2 -14.8
0 3 0 15.23
1 7 6 -16.38
0 1 0 16.5
1 3 7 -15.45
0 1 7 18.95
1 6 6 -23.98
0 1 2 27.47
1 0 2 -27.37
0 0 3 25.83
1 0 4 -28.89
0 6 7 64
1 1 3 -64
0 7 7 24.0
1 0 1 -24.0
0 7 1 24.0
1 6 0 -24.0
0 7 0 24.0
1 6 1 -24.0
0 1 1 24.0
0 1 4 24.0
1 1 6 -24.0
0 0 7 24.0
1 2 6 -24.0
0 1 5 24.0
1 0 6 -24.0
0 0 5 24.0
1 0 0 -24.0
