1 3 5 -10.0
0 2 5 10.0
1 2 4 -10.0
0 2 3 10.0
1 3 2 -10.0
0 4 2 10.0
1 2 2 -10.0
0 5 4 10.0
1 5 3 -10.0
0 3 1 10.0
1 5 2 -10.0
0 1 3 10.0
1 5 5 2.37
0 3 6 -2.2
1 1 4 2.34
0 6 3 -1.93
1 6 4 1.09
0 4 5 -1.62
1 4 6 1.76
0 0 4 -2.25
1 6 5 2.07
0 2 6 -2.2
1 3 7 2.23
0 5 1 -2.72
1 5 0 2.49
0 6 2 -4.93
1 4 1 4.95
0 2 7 -5.74
1 1 2 6.23
0 5 7 -5.5
1 4 7 3.85
0 3 0 -2.99
1 2 0 1.87
0 1 0 -1.49
1 0 5 0.16
0 0 3 0.64
1 4 0 -1.52
0 6 0 5.13
1 7 3 -6.05
0 7 2 5.11
1 7 4 -6.01
0 6 1 6.8
1 1 5 -5.05
0 0 6 64
1 7 0 -64
0 7 1 10.0
1 0 0 -10.0
0 1 6 10.0
1 0 7 -10.0
0 1 7 10.0
1 6 7 -10.0
0 7 7 10.0
1 0 2 -10.0
0 6 6 10.0
1 5 6 -10.0
0 0 1 10.0
1 1 1 -10.0
0 2 1 10.0
1 7 6 -10.0
0 7 5 10.0
