1 3 5 6.0
0 2 3 -6.0
1 3 2 6.0
0 4 5 -6.0
1 5 4 6.0
0 2 2 -6.0
1 5 3 6.0
0 2 5 -6.0
1 2 4 6.0
0 1 3 -6.0
1 5 6 6.0
0 4 2 -6.0
1 4 1 6.0
0 5 1 -6.0
1 2 1 6.0
0 5 0 -6.0
1 3 6 6.0
0 5 2 1.57
1 1 5 -1.57
0 6 3 1.57
1 7 2 -4.27
0 6 5 3.5
1 6 4 -3.19
0 7 3 2.24
1 7 4 -2.48
0 2 0 1.45
1 1 4 -1.31
0 0 5 0.01
1 3 1 0.84
0 2 6 -0.3
1 3 7 0.68
0 0 6 -0.88
1 6 2 0.72
0 2 7 -0.48
1 1 2 1.47
0 5 5 -3.08
1 4 6 1.8
0 0 2 -0.3
1 3 0 0.81
0 4 0 -0.37
1 1 1 0.66
0 7 6 -1.99
1 1 7 0.18
0 4 7 -64
1 5 7 64
0 7 5 -6.0
1 0 3 6.0
0 0 4 -6.0
1 0 1 6.0
0 7 1 -6.0
1 0 7 6.0
0 1 6 -6.0
1 6 6 6.0
0 1 0 -6.0
1 0 0 6.0
0 6 1 -6.0
1 7 0 6.0
0 6 0 -6.0
1 7 7 6.0
0 6 7 -6.0
