1 3 5 -6.0
0 2 3 6.0
1 5 2 -6.0
0 3 6 6.0
1 2 2 -6.0
0 5 3 6.0
1 2 4 6.43
0 1 5 -6.43
1 2 5 7.18
0 1 4 -6.02
1 4 5 6.27
0 5 4 -4.96
1 2 6 4.15
0 1 3 -4.92
1 4 7 6.13
0 4 2 -6.75
1 3 2 7.45
0 3 1 -7.93
1 5 6 8.31
0 4 1 -7.74
1 5 1 6.98
0 6 3 -6.73
1 6 2 5.03
0 5 0 -5.64
1 6 1 7.27
0 4 6 -7.11
1 7 4 8.34
0 7 3 -8.66
1 0 5 8.73
0 7 5 -10.57
1 0 4 9.67
0 6 7 -8.62
1 5 5 8.41
0 6 4 -6.66
1 7 1 6.55
0 6 5 -5.31
1 0 3 3.57
0 1 2 -3.24
1 5 7 2.01
0 3 7 -1.13
1 2 7 1.16
0 1 7 -0.63
1 7 2 0.91
0 0 2 64
1 1 6 -64
0 6 6 6.0
1 7 7 -6.0
0 0 7 6.0
1 7 6 -6.0
0 0 6 6.0
1 6 0 -6.0
0 7 0 6.0
1 3 0 -6.0
0 2 0 6.0
1 2 1 -6.0
0 4 0 6.0
1 1 1 -6.0
0 1 0 6.0
1 0 1 -6.0
0 0 0 6.0
