1 3 5 -8.0
0 2 3 8.0
1 4 2 -8.0
0 5 3 8.0
1 3 2 -8.0
0 4 5 8.0
1 5 4 -8.0
0 5 5 8.0
1 6 2 -8.0
0 2 2 8.0
1 4 6 -8.0
0 6 3 8.0
1 2 4 -4.34
0 5 6 4.34
1 6 5 -5.53
0 5 2 5.76
1 7 2 -6.26
0 2 5 6.13
1 4 7 -6.55
0 6 4 5.95
1 7 3 -5.8
0 3 6 6.73
1 4 1 -7.48
0 5 7 6.28
1 2 7 -5.05
0 3 7 3.84
1 6 7 -3.59
0 3 1 5.65
1 2 6 -5.85
0 4 0 4.41
1 5 1 -2.5
0 5 0 1.76
1 2 0 -1.81
0 3 0 5.91
1 6 0 -8.08
0 7 5 8.38
1 7 4 -7.77
0 7 1 8.09
1 1 2 -7.69
0 1 1 5.94
1 2 1 -5.55
0 0 2 4.91
1 1 3 -4.9
0 7 6 64
1 1 5 -64
0 0 3 8.0
1 1 4 -8.0
0 1 0 8.0
1 0 0 -8.0
0 0 1 8.0
1 0 4 -8.0
0 0 5 8.0
1 0 6 -8.0
0 1 6 8.0
1 1 7 -8.0
0 0 7 8.0
1 6 1 -8.0
0 7 0 8.0
1 6 6 -8.0
0 7 7 8.0
