1 3 5 -10.0
0 2 5 10.0
1 2 4 -10.0
0 2 3 10.0
1 1 4 -10.0
0 3 6 10.0
1 3 2 -10.0
0 4 5 10.0
1 4 2 -10.0
0 1 3 10.0
1 1 5 -10.0
0 2 2 10.0
1 0 2 -10.0
0 0 4 -4.96
1 5 4 5.17
0 5 3 -4.85
1 5 2 5.4
0 2 1 -4.88
1 0 3 4.8
0 0 1 -5.88
1 0 5 6.14
0 0 6 -5.56
1 1 2 3.52
0 3 1 -2.86
1 4 1 1.56
0 5 0 -0.55
1 4 6 0.22
0 5 7 0.67
1 2 7 -2.33
0 2 6 1.88
1 4 7 -1.99
0 3 7 0.97
1 6 7 -0.63
0 5 6 0.5
1 6 5 -0.99
0 5 5 2.62
1 1 7 -3.17
0 7 5 3.88
1 6 4 -5.48
0 5 1 7.42
1 1 1 -8.34
0 6 2 8.12
1 4 0 -7.77
0 6 3 64
1 7 2 -64
0 3 0 10.0
1 2 0 -10.0
0 7 3 10.0
1 6 1 -10.0
0 7 0 10.0
1 7 1 -10.0
0 6 0 10.0
1 7 4 -10.0
0 7 6 10.0
1 7 7 -10.0
0 6 6 10.0
1 1 6 -10.0
0 0 7 10.0
0 1 0 10.0
1 0 0 -10.0
