1 3 5 -14.0
0 2 3 14.0
1 3 2 -14.0
0 4 5 14.0
1 5 5 -14.0
0 5 4 14.0
1 4 2 -14.0
0 5 3 14.0
1 2 2 -14.0
0 4 6 7.93
1 6 3 -8.5
0 2 4 9.17
1 6 5 -9.5
0 5 2 10.15
1 6 2 -9.46
0 3 1 8.92
1 2 1 -7.92
0 4 1 8.16
1 4 0 -9.31
0 3 0 10.14
1 2 0 -8.91
0 5 1 9.14
1 5 0 -9.32
0 1 2 9.54
1 0 2 -8.48
0 7 4 7.45
1 6 4 -8.13
0 7 5 8.89
1 1 3 -8.66
0 1 4 8.08
1 0 5 -8.77
0 7 3 8.0
1 1 5 -8.79
0 0 3 10.54
1 7 2 -10.49
0 0 4 9.68
1 2 5 -9.81
0 7 1 8.66
1 3 6 -6.52
0 1 1 7.8
1 4 7 -10.43
0 5 6 9.84
1 6 1 -9.61
0 1 0 64
1 0 0 -64
0 0 1 14.0
1 6 7 -14.0
0 5 7 14.0
1 7 6 -14.0
0 7 7 14.0
1 6 6 -14.0
0 2 7 14.0
1 3 7 -14.0
0 1 6 14.0
1 0 7 -14.0
0 0 6 14.0
1 1 7 -14.0
0 2 6 14.0
0 7 0 14.0
1 6 0 -14.0
