1 3 5 12.0
0 2 3 -12.0
1 5 2 12.0
0 4 5 -12.0
1 2 4 12.0
0 5 5 -0.22
1 5 4 0.7
0 3 6 -0.55
1 2 5 4.15
0 4 2 -4.15
1 4 6 4.15
0 5 3 -4.15
1 6 5 4.52
0 1 4 -3.59
1 2 6 2.2
0 5 6 -1.52
1 6 4 1.05
0 3 7 0.0
1 4 7 0.24
0 2 7 0.09
1 1 7 -0.27
0 7 4 -0.15
1 6 2 1.46
0 6 3 -1.84
1 7 3 2.77
0 7 2 -3.64
1 1 5 3.4
0 0 5 -4.19
1 1 3 7.23
0 7 5 -8.59
1 1 2 8.77
0 3 2 -9.09
1 2 2 9.22
0 0 2 -9.67
1 2 1 9.67
0 6 7 -9.04
1 4 1 9.95
0 5 1 -9.68
1 3 1 9.92
0 4 0 -9.61
1 0 3 9.26
0 1 6 -8.82
1 0 6 6.88
0 0 7 -64
1 5 7 64
0 3 0 -12.0
1 7 7 12.0
0 2 0 -12.0
1 0 1 12.0
0 0 4 -12.0
1 1 1 12.0
0 0 0 -12.0
1 1 0 12.0
1 7 6 12.0
0 6 6 -12.0
1 7 1 12.0
0 6 1 -12.0
1 6 0 12.0
0 7 0 -12.0
1 5 0 12.0
