1 3 5 -8.0
0 2 3 8.0
1 3 2 -8.0
0 4 5 8.0
1 5 4 -8.0
0 2 2 8.0
1 5 3 -8.0
0 2 5 8.0
1 2 4 -8.0
0 1 3 8.0
1 4 6 -8.0
0 4 2 8.0
1 3 6 -8.0
0 5 2 8.0
1 1 5 -8.0
0 6 3 8.0
1 1 4 -8.0
0 6 5 8.0
1 0 2 -8.0
0 5 5 8.0
1 1 2 -8.0
0 0 3 8.0
1 0 4 -8.0
0 5 6 8.0
1 6 4 -8.0
0 7 5 -0.84
1 5 7 0.84
0 2 7 -0.84
1 4 7 -1.65
0 3 7 2.8
1 2 6 -3.45
0 6 7 4.55
1 2 1 -4.77
0 1 7 4.16
1 7 4 -5.01
0 7 3 5.66
1 6 2 -6.03
0 4 1 6.77
1 5 1 -6.7
0 3 1 6.31
1 7 2 -5.7
0 7 1 5.95
1 5 0 -6.24
0 3 0 64
1 6 6 -64
0 1 0 8.0
1 2 0 -8.0
0 4 0 8.0
1 7 6 -8.0
0 7 7 8.0
1 1 6 -8.0
0 0 1 8.0
1 0 0 -8.0
0 1 1 8.0
1 6 1 -8.0
0 0 5 8.0
1 0 6 -8.0
0 0 7 8.0
0 7 0 8.0
1 6 0 -8.0
