1 3 5 12.0
0 2 5 -12.0
1 2 4 12.0
0 4 5 -12.0
1 5 4 12.0
0 3 2 -12.0
1 4 2 12.0
0 1 4 -12.0
1 2 2 12.0
0 6 4 -12.0
1 6 5 12.0
0 6 3 -12.0
1 5 5 -2.27
0 4 6 2.64
1 3 6 -3.23
0 2 3 3.41
1 1 3 -4.13
0 0 2 3.13
1 5 6 -3.37
0 5 2 2.61
1 1 5 -1.59
0 7 5 0.75
1 5 3 1.09
0 4 1 -1.15
1 2 1 1.16
0 2 6 -1.08
1 7 2 0.36
0 7 4 0.48
1 6 2 0.28
0 5 1 -0.23
1 7 3 0.18
0 3 1 -0.85
1 5 0 0.21
0 3 7 -0.52
1 4 0 0.79
0 7 1 -1.26
1 6 6 1.48
0 2 0 -0.75
1 2 7 0.12
0 1 7 -1.15
1 3 0 1.66
0 0 5 -1.52
1 0 3 1.91
0 0 4 -64
1 1 0 64
0 7 7 -12.0
1 7 6 12.0
0 6 7 -12.0
1 7 0 12.0
0 1 2 -12.0
1 5 7 12.0
0 6 0 -12.0
1 6 1 12.0
0 1 6 -12.0
1 0 7 12.0
0 4 7 -12.0
1 0 6 12.0
0 0 0 -12.0
1 0 1 12.0
0 1 1 -12.0
