1 3 5 8.0
0 4 5 -8.0
1 5 4 8.0
0 2 5 -8.0
1 2 4 8.0
0 3 2 -8.0
1 4 2 8.0
0 1 4 -8.0
1 3 1 8.0
0 6 4 -8.0
1 6 5 8.0
0 6 3 -8.0
1 5 5 8.0
0 4 6 -8.0
1 3 6 8.0
0 2 3 -8.0
1 5 7 8.0
0 5 3 -8.0
1 2 2 8.0
0 5 1 0.41
1 2 6 -1.98
0 2 1 1.96
1 5 6 -1.48
0 1 2 0.91
1 1 3 -0.3
0 0 3 -0.38
1 2 0 1.47
0 7 5 0.11
1 7 2 -1.58
0 1 5 1.14
1 5 2 -0.52
0 4 1 -1.25
1 5 0 2.05
0 4 0 -2.33
1 3 0 1.11
0 6 1 -1.37
1 7 4 2.05
0 6 2 -3.93
1 7 3 2.84
0 7 1 -1.85
1 7 0 2.85
0 6 0 -2.11
1 6 6 2.83
0 6 7 -64
1 0 2 64
0 4 7 -8.0
1 2 7 8.0
0 0 1 -8.0
1 3 7 8.0
0 1 7 -8.0
1 1 1 8.0
0 0 0 -8.0
1 1 0 8.0
0 0 4 -8.0
1 7 7 8.0
0 7 6 -8.0
1 0 7 8.0
1 0 6 8.0
0 0 5 -8.0
1 1 6 8.0
