1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 2 3 8.0
1 3 2 -8.0
0 5 4 8.0
1 1 4 -8.0
0 2 2 8.0
1 1 5 -8.0
0 3 6 0.26
1 1 2 0.33
0 4 1 -0.2
1 4 2 0.45
0 1 3 0.18
1 5 3 -0.13
0 5 2 -0.2
1 0 4 1.36
0 2 6 -1.71
1 2 7 2.08
0 2 1 -0.3
1 2 0 0.49
0 3 1 -0.44
1 3 0 0.28
0 0 6 -0.05
1 5 0 -0.75
0 0 2 0.77
1 0 5 -1.09
0 0 3 0.81
1 5 1 -1.52
0 4 0 2.25
1 1 1 -2.55
0 6 2 2.84
1 6 3 -3.8
0 7 2 4.73
1 5 5 -5.23
0 6 5 6.05
1 6 4 -7.17
0 7 5 7.05
1 4 6 -6.55
0 5 7 7.36
1 4 5 -7.63
0 3 7 8.18
1 6 1 -9.32
0 7 0 64
1 7 4 -64
0 6 0 8.0
1 5 6 -8.0
0 7 3 8.0
1 7 1 -8.0
0 6 7 8.0
1 7 6 -8.0
0 1 7 8.0
1 4 7 -8.0
0 7 7 8.0
1 6 6 -8.0
0 0 0 8.0
1 0 7 -8.0
0 1 6 8.0
1 0 1 -8.0
0 1 0 8.0
