1 3 5 4.0
0 2 3 -4.0
1 3 2 4.0
0 4 5 -4.0
1 5 3 4.0
0 5 4 -4.0
1 4 6 4.0
0 5 6 -4.0
1 6 4 -1.64
0 4 2 1.64
1 2 4 -0.85
0 6 5 0.85
1 5 2 -0.85
0 4 7 2.61
1 2 2 -4.12
0 6 3 4.68
1 7 3 -5.38
0 6 2 6.63
1 7 4 -7.31
0 2 5 6.71
1 7 2 -4.57
0 3 1 5.2
1 4 1 -6.23
0 5 5 5.66
1 3 6 -4.19
0 7 5 2.64
1 7 6 -1.84
0 1 4 2.52
1 5 1 -2.25
0 1 2 2.85
1 2 1 -1.02
0 4 0 0.3
1 1 5 0.48
0 3 0 -1.85
1 0 4 1.31
0 1 3 -1.72
1 5 0 2.55
0 2 6 -3.25
1 0 2 3.52
0 1 1 -3.45
1 0 3 2.68
0 6 0 -2.43
1 1 7 4.3
0 2 7 -64
1 0 0 64
0 0 1 -4.0
1 1 6 4.0
0 0 7 -4.0
1 1 0 4.0
0 2 0 -4.0
1 7 0 4.0
0 7 1 -4.0
1 6 1 4.0
0 7 7 -4.0
1 3 7 4.0
0 6 6 -4.0
1 6 7 4.0
0 5 7 -4.0
0 0 6 -4.0
1 0 5 4.0
