1 3 5 6.0
0 2 3 -6.0
1 5 2 6.0
0 5 3 -6.0
1 4 2 6.0
0 4 5 -6.0
1 2 5 6.0
0 5 5 -6.0
1 2 4 6.0
0 1 4 -6.0
1 1 5 6.0
0 3 2 -6.0
1 2 1 6.0
0 2 6 -6.0
1 5 4 6.0
0 6 4 -6.0
1 3 6 6.0
0 2 2 -6.0
1 0 3 0.2
0 0 4 1.01
1 4 6 -0.12
0 2 7 1.59
1 3 7 -1.48
0 0 2 3.63
1 1 1 -6.6
0 5 7 7.27
1 4 7 -8.11
0 5 6 9.68
1 7 5 -9.95
0 7 4 9.79
1 7 3 -10.74
0 6 5 9.9
1 1 6 -11.44
0 6 2 11.36
1 5 1 -8.68
0 0 7 7.69
1 1 7 -7.63
0 6 3 5.44
1 7 2 -5.37
0 4 1 4.71
1 7 6 -4.26
0 1 2 4.23
1 3 0 -3.26
0 0 0 -64
1 3 1 64
0 2 0 -6.0
1 1 0 6.0
0 4 0 -6.0
1 0 6 6.0
0 0 5 -6.0
1 1 3 6.0
0 6 0 -6.0
1 0 1 6.0
0 7 1 -6.0
1 6 6 6.0
0 7 7 -6.0
1 6 7 6.0
0 6 1 -6.0
1 5 0 6.0
1 7 0 6.0
