1 3 5 -10.0
0 2 3 10.0
1 4 2 -10.0
0 5 3 10.0
1 2 4 -10.0
0 4 5 10.0
1 2 2 -7.3
0 3 2 6.47
1 3 1 -5.99
0 2 5 6.41
1 3 6 -6.35
0 1 3 4.96
1 2 6 -5.52
0 1 4 6.67
1 1 5 -7.44
0 0 5 7.05
1 5 4 -8.23
0 5 1 8.22
1 1 2 -8.0
0 2 1 6.95
1 4 1 -6.31
0 5 2 7.33
1 2 0 -7.16
0 5 6 6.84
1 5 5 -7.08
0 0 2 6.99
1 6 4 -7.87
0 6 3 8.09
1 7 2 -9.17
0 5 0 9.66
1 6 2 -9.59
0 4 0 12.52
1 5 7 -13.97
0 2 7 14.82
1 3 0 -15.39
0 1 0 14.15
1 1 7 -14.05
0 0 7 13.61
1 1 6 -13.88
0 3 7 12.19
1 0 6 -10.46
0 4 6 9.95
1 4 7 -9.14
0 7 5 64
1 6 5 -64
0 0 4 10.0
1 0 3 -10.0
0 6 6 10.0
1 7 6 -10.0
0 6 7 10.0
1 7 4 -10.0
0 7 7 10.0
1 6 1 -10.0
0 7 0 10.0
1 7 1 -10.0
0 7 3 10.0
1 6 0 -10.0
1 0 0 -10.0
1 0 1 -10.0
0 1 1 10.0
