1 3 5 -4.0
0 2 3 4.0
1 4 2 -4.0
0 5 3 4.0
1 5 2 -4.0
0 4 5 4.0
1 2 5 -4.0
0 5 5 4.0
1 2 4 -4.0
0 1 4 4.0
1 1 5 -4.0
0 3 2 4.0
1 5 4 -4.0
0 6 4 4.0
1 4 6 -4.0
0 5 6 4.0
1 6 5 -0.33
0 6 3 0.33
1 7 3 0.65
0 3 1 -0.45
1 7 4 0.18
0 6 2 -1.59
1 4 7 1.46
0 3 6 -1.46
1 2 2 1.83
0 7 2 -0.8
1 1 2 1.14
0 0 5 -0.81
1 1 3 0.23
0 2 6 0.1
1 0 4 0.61
0 2 1 -1.15
1 7 1 2.61
0 7 6 -3.62
1 6 1 2.74
0 6 7 -3.16
1 5 7 2.97
0 3 7 -2.6
1 4 1 3.12
0 7 5 -1.67
1 7 7 1.81
0 6 6 -1.91
1 0 6 2.1
0 5 1 64
1 5 0 -64
0 7 0 4.0
1 3 0 -4.0
0 2 0 4.0
1 1 0 -4.0
0 4 0 4.0
1 6 0 -4.0
0 0 0 4.0
1 1 1 -4.0
0 0 3 4.0
1 0 2 -4.0
0 0 1 4.0
1 2 7 -4.0
0 0 7 4.0
0 1 7 4.0
1 1 6 -4.0
