1 3 5 -4.0
0 2 3 4.0
1 5 2 -4.0
0 5 3 4.0
1 4 2 -4.0
0 4 5 4.0
1 3 2 -4.0
0 5 1 4.0
1 6 2 -4.0
0 5 4 4.0
1 6 3 -4.0
0 2 2 4.0
1 4 1 -4.0
0 5 0 4.0
1 6 5 -4.0
0 2 4 4.0
1 3 1 -4.0
0 4 0 4.0
1 5 5 0.41
0 7 4 -0.41
1 6 1 2.0
0 6 4 -2.0
1 2 5 2.0
0 2 1 -2.0
1 1 4 -1.87
0 7 0 1.96
1 7 2 1.45
0 0 5 1.25
1 0 3 -1.55
0 1 5 0.28
1 7 3 -0.98
0 7 1 2.23
1 1 2 -2.61
0 3 6 3.35
1 5 6 -5.8
0 0 4 5.6
1 1 1 -4.85
0 4 6 6.59
1 3 7 -8.31
0 0 2 7.84
1 3 0 -6.55
0 7 5 6.55
1 2 0 -8.73
0 5 7 64
1 1 3 -64
0 0 0 4.0
1 1 0 -4.0
0 0 1 4.0
1 7 6 -4.0
0 6 6 4.0
1 4 7 -4.0
0 7 7 4.0
1 6 0 -4.0
0 2 7 4.0
1 2 6 -4.0
0 1 7 4.0
1 6 7 -4.0
0 1 6 4.0
1 0 7 -4.0
0 0 6 4.0
