1 3 5 22.0
0 2 3 -22.0
1 5 2 22.0
0 4 5 -22.0
1 2 4 22.0
0 5 5 -0.24
1 5 4 0.69
0 3 6 -0.52
1 2 5 4.15
0 4 2 -1.52
1 2 2 -0.16
0 5 3 -0.04
1 3 2 0.0
0 1 5 0.0
1 2 6 0.36
0 1 4 0.27
1 0 5 -1.03
0 2 7 1.56
1 3 7 -2.15
0 0 4 -0.56
1 0 3 0.48
0 4 7 -0.67
1 1 3 0.54
0 4 6 -0.66
1 6 3 1.09
0 7 2 -2.18
1 7 4 2.96
0 6 2 -2.57
1 6 4 3.11
0 4 1 -3.27
1 3 1 3.45
0 7 3 -4.27
1 6 5 4.49
0 5 1 -3.99
1 7 5 3.3
0 7 6 -3.7
1 4 0 3.12
0 5 6 -5.28
1 5 0 5.29
0 2 0 -5.17
1 3 0 7.16
0 1 1 -10.28
1 2 1 10.48
0 0 2 -64
1 0 0 64
0 1 2 -22.0
1 0 1 22.0
0 6 0 -22.0
1 6 1 22.0
0 1 6 -22.0
1 0 7 22.0
0 1 7 -22.0
1 0 6 22.0
0 7 0 -22.0
1 7 1 22.0
0 1 0 -22.0
1 7 7 22.0
1 6 7 22.0
0 5 7 -22.0
1 6 6 22.0
