1 3 5 4.0
0 2 5 -4.0
1 2 4 4.0
0 4 5 -4.0
1 3 6 4.0
0 1 4 -4.0
1 5 4 4.0
0 2 3 -4.0
1 5 3 4.0
0 4 6 -4.0
1 2 6 4.0
0 5 5 -4.0
1 5 7 4.0
0 3 7 -5.17
1 3 2 5.52
0 4 2 -5.05
1 5 2 5.34
0 6 5 -4.96
1 4 7 5.38
0 6 7 -5.6
1 5 6 5.88
0 6 4 -5.54
1 2 7 3.48
0 1 7 -2.31
1 6 3 1.66
0 7 2 -0.59
1 7 5 0.25
0 7 3 -0.13
1 1 2 0.45
0 1 3 -0.74
1 7 4 0.99
0 3 1 -0.4
1 2 2 -0.67
0 7 6 0.48
1 0 3 -0.47
0 2 1 0.61
1 0 4 -1.45
0 4 1 0.08
1 6 1 1.68
0 1 5 -1.73
1 0 5 2.45
0 6 2 -2.48
1 5 1 2.57
0 0 2 -64
1 0 1 64
0 1 6 -4.0
1 3 0 4.0
0 1 0 -4.0
1 2 0 4.0
0 7 0 -4.0
1 0 0 4.0
0 5 0 -4.0
1 4 0 4.0
0 1 1 -4.0
1 0 7 4.0
0 0 6 -4.0
1 7 7 4.0
0 6 6 -4.0
1 7 1 4.0
0 6 0 -4.0
