1 3 5 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 5 -10.0
1 5 4 10.0
0 2 2 -10.0
1 5 3 10.0
0 2 5 -10.0
1 2 4 10.0
0 1 3 -10.0
1 4 6 10.0
0 4 2 -10.0
1 3 6 10.0
0 5 2 -10.0
1 1 5 10.0
0 6 3 -10.0
1 7 2 10.0
0 6 4 -10.0
1 6 5 -7.09
0 2 6 5.8
1 3 7 -4.77
0 7 3 2.22
1 7 4 0.16
0 5 5 -0.62
1 1 4 0.43
0 5 7 0.13
1 0 2 -1.41
0 0 4 1.23
1 4 7 1.11
0 5 6 -2.58
1 6 7 3.06
0 1 7 -3.83
1 6 2 5.64
0 7 6 -6.73
1 7 5 8.7
0 7 1 -9.38
1 6 6 8.87
0 2 7 -8.88
1 0 7 11.02
0 0 6 -13.32
1 1 6 12.3
0 0 5 -12.35
1 0 3 12.19
0 1 2 -64
1 0 1 64
0 7 7 -10.0
1 1 1 10.0
0 3 1 -10.0
1 2 1 10.0
0 2 0 -10.0
1 5 1 10.0
0 4 1 -10.0
1 4 0 10.0
0 0 0 -10.0
1 1 0 10.0
0 3 0 -10.0
1 5 0 10.0
0 6 1 -10.0
1 6 0 10.0
0 7 0 -10.0
