1 3 5 2.0
0 2 3 -2.0
1 4 2 2.0
0 5 3 -2.0
1 5 2 2.0
0 4 5 -2.0
1 2 5 2.0
0 5 5 -2.0
1 2 4 2.0
0 1 4 -2.0
1 1 3 2.0
0 2 6 -2.0
1 3 6 2.0
0 3 2 -2.0
1 2 2 2.0
0 1 5 -2.0
1 0 5 2.0
0 2 7 2.94
1 3 7 -5.23
0 0 4 3.8
1 0 3 -3.32
0 4 7 3.0
1 6 3 -3.06
0 4 6 1.96
1 0 6 -0.9
0 1 2 -1.16
1 0 2 1.8
0 7 3 -2.04
1 5 4 2.45
0 6 2 -2.87
1 6 4 2.63
0 7 4 -2.46
1 7 2 2.09
0 1 1 -3.75
1 2 1 5.58
0 7 1 -5.88
1 5 7 6.36
0 6 7 -6.38
1 1 6 7.46
0 2 0 -7.95
1 5 6 7.27
0 3 1 -7.43
1 4 1 7.45
0 3 0 -64
1 5 0 64
0 4 0 -2.0
1 0 0 2.0
0 6 0 -2.0
1 1 0 2.0
0 0 1 -2.0
1 1 7 2.0
0 0 7 -2.0
1 6 6 2.0
0 7 5 -2.0
1 7 0 2.0
0 6 5 -2.0
1 7 6 2.0
0 7 7 -2.0
1 6 1 2.0
0 5 1 -2.0
