1 3 5 12.0
0 2 3 -12.0
1 4 2 12.0
0 5 3 -12.0
1 5 2 12.0
0 5 1 -12.0
1 3 2 12.0
0 4 1 -12.0
1 2 1 12.0
0 2 2 -12.0
1 3 1 12.0
0 2 4 4.07
1 5 0 -4.98
0 5 5 4.58
1 4 5 -3.17
0 5 4 2.1
1 6 4 -2.85
0 6 3 4.48
1 4 6 -3.82
0 6 5 2.98
1 1 4 -2.97
0 1 3 3.02
1 1 5 -2.95
0 5 6 3.49
1 6 2 -3.7
0 7 2 4.18
1 5 7 -4.63
0 2 5 5.31
1 0 4 -5.75
0 1 2 5.39
1 0 3 -5.63
0 0 2 5.3
1 3 6 -4.28
0 6 6 4.22
1 6 0 -4.06
0 2 0 3.11
1 3 0 -2.96
0 0 5 1.33
1 2 6 -0.31
0 0 1 -0.63
1 6 1 -0.71
0 6 7 -0.59
1 7 7 1.02
0 7 6 -64
1 7 4 64
0 7 5 -12.0
1 4 7 12.0
0 4 0 -12.0
1 1 0 12.0
0 7 3 -12.0
1 7 1 12.0
0 2 7 -12.0
1 1 6 12.0
0 1 7 -12.0
1 0 7 12.0
0 0 6 -12.0
1 3 7 12.0
0 7 0 -12.0
1 0 0 12.0
0 1 1 -12.0
