1 3 5 16.0
0 4 5 -16.0
1 5 4 16.0
0 2 3 -16.0
1 5 5 16.0
0 3 6 -16.0
1 2 5 12.77
0 4 6 -12.05
1 2 4 11.66
0 1 3 -12.63
1 2 6 13.8
0 1 4 -14.2
1 5 7 15.63
0 4 7 -14.71
1 3 7 16.14
0 6 4 -16.81
1 1 5 16.7
0 0 5 -15.02
1 5 3 13.8
0 4 2 -13.83
1 6 2 14.2
0 2 7 -13.4
1 1 7 14.0
0 5 6 -14.45
1 7 4 14.08
0 6 6 -12.39
1 3 2 11.11
0 3 1 -11.28
1 0 2 10.43
0 1 2 -10.09
1 3 0 12.37
0 4 1 -11.74
1 7 7 10.55
0 5 2 -11.05
1 0 3 11.77
0 1 6 -11.89
1 0 4 12.49
0 2 2 -13.57
1 4 0 12.06
0 0 1 -10.96
1 6 7 9.3
0 5 0 -9.95
1 2 1 10.26
0 5 1 -64
1 6 0 64
0 1 0 -16.0
1 6 5 16.0
0 7 2 -16.0
1 6 1 16.0
0 6 3 -16.0
1 0 7 16.0
0 2 0 -16.0
1 0 0 16.0
0 0 6 -16.0
1 1 1 16.0
0 7 0 -16.0
1 7 1 16.0
0 7 6 -16.0
1 7 5 16.0
0 7 3 -16.0
