1 3 5 -10.0
0 2 5 10.0
1 2 4 -10.0
0 4 5 10.0
1 5 4 -10.0
0 3 2 10.0
1 3 6 -10.0
0 5 6 10.0
1 4 6 -10.0
0 5 5 10.0
1 2 6 -10.0
0 5 3 10.0
1 6 5 -10.0
0 4 7 10.0
1 6 4 -10.0
0 2 7 10.0
1 2 2 -10.0
0 6 3 10.0
1 3 1 -10.0
0 1 5 10.0
1 3 7 -10.0
0 1 4 10.0
1 2 3 -3.85
0 1 3 3.46
1 0 2 -3.55
0 0 3 3.84
1 5 7 -4.48
0 6 7 5.16
1 7 2 -4.94
0 1 7 4.66
1 1 2 -4.02
0 4 1 3.89
1 2 1 -3.54
0 4 2 1.74
1 5 0 -3.16
0 7 4 4.86
1 7 3 -3.94
0 7 5 2.21
1 7 6 -1.95
0 6 2 3.36
1 0 4 -6.7
0 0 5 9.48
1 0 6 -8.5
0 3 0 64
1 5 1 -64
0 4 0 10.0
1 5 2 -10.0
0 6 0 10.0
1 1 6 -10.0
0 2 0 10.0
1 1 1 -10.0
0 0 0 10.0
1 1 0 -10.0
0 0 1 10.0
1 7 0 -10.0
0 0 7 10.0
1 6 6 -10.0
0 7 7 10.0
0 6 1 10.0
1 7 1 -10.0
