1 3 5 12.0
0 2 5 -12.0
1 2 4 12.0
0 2 3 -12.0
1 1 4 12.0
0 4 5 -12.0
1 3 2 12.0
0 1 5 -12.0
1 2 6 12.0
0 0 4 -0.99
1 3 6 0.56
0 4 6 0.27
1 5 2 -0.76
0 2 2 0.0
1 5 5 0.57
0 5 3 -0.88
1 4 2 1.23
0 5 6 -1.31
1 3 7 2.52
0 6 5 -2.6
1 5 4 3.97
0 2 7 -5.17
1 6 4 6.11
0 4 7 -5.91
1 1 3 6.15
0 1 2 -5.94
1 5 7 7.3
0 6 7 -7.74
1 7 5 7.16
0 3 1 -6.52
1 2 0 6.41
0 4 0 -6.91
1 2 1 6.52
0 4 1 -5.57
1 1 6 4.73
0 6 2 -4.22
1 0 6 4.14
0 3 0 -2.72
1 5 0 3.83
0 6 3 -3.27
1 0 2 1.84
0 0 3 -2.26
1 0 5 3.04
0 5 1 -64
1 7 2 64
0 7 6 -12.0
1 7 7 12.0
0 0 7 -12.0
1 1 7 12.0
0 6 6 -12.0
1 7 4 12.0
0 0 1 -12.0
1 1 0 12.0
0 7 3 -12.0
1 6 0 12.0
0 7 1 -12.0
1 7 0 12.0
0 6 1 -12.0
1 1 1 12.0
0 0 0 -12.0
