1 3 5 -20.0
0 2 5 20.0
1 2 4 -20.0
0 2 3 20.0
1 3 2 -20.0
0 5 4 20.0
1 5 3 -20.0
0 3 6 20.0
1 6 4 -20.0
0 4 2 -0.2
1 5 2 -0.12
0 4 1 0.56
1 2 2 -0.9
0 3 1 1.98
1 2 1 -20.0
0 5 1 1.3
1 2 0 0.95
0 6 3 -0.61
1 7 2 1.56
0 1 2 -2.29
1 1 3 2.18
0 0 2 -0.66
1 4 5 -0.79
0 1 4 -0.02
1 6 2 1.21
0 4 0 0.34
1 3 0 -1.66
0 5 0 1.82
1 6 0 -2.38
0 5 6 2.48
1 4 6 -2.86
0 5 7 2.86
1 0 5 -3.74
0 0 3 4.46
1 2 6 -4.31
0 5 5 5.44
1 6 5 -5.74
0 1 5 6.2
1 2 7 -6.4
0 3 7 7.46
1 1 1 -8.8
0 7 5 8.78
1 4 7 -10.86
0 1 7 64
1 0 1 -64
0 0 0 20.0
1 7 6 -20.0
0 7 3 20.0
1 7 4 -20.0
0 1 0 20.0
1 0 4 -20.0
0 0 6 20.0
1 6 7 -20.0
0 7 0 20.0
1 0 7 -20.0
0 1 6 20.0
1 6 6 -20.0
0 6 1 20.0
0 7 7 20.0
0 7 1 20.0
