1 3 5 -14.0
0 2 3 14.0
1 5 2 -14.0
0 5 3 14.0
1 4 2 -14.0
0 4 5 14.0
1 3 2 -14.0
0 5 1 14.0
1 6 4 -14.0
0 5 4 14.0
1 6 2 -1.45
0 6 3 2.03
1 2 2 -4.47
0 7 5 2.4
1 7 3 -2.5
0 4 1 2.32
1 2 4 -2.3
0 7 4 3.13
1 3 1 -2.59
0 7 2 2.85
1 4 0 -1.64
0 2 6 0.73
1 3 6 -0.98
0 2 5 1.59
1 6 5 -2.34
0 4 7 1.78
1 4 6 -2.13
0 1 3 2.62
1 3 7 -3.46
0 2 7 3.88
1 1 4 -4.17
0 7 6 2.75
1 5 6 -3.28
0 5 7 4.5
1 1 5 -4.41
0 5 5 4.12
1 6 1 -4.31
0 0 4 4.63
1 0 2 -3.66
0 0 3 4.45
1 1 2 -4.5
0 0 1 3.45
1 0 6 -3.88
0 2 1 64
1 2 0 -64
0 1 1 14.0
1 1 7 -14.0
0 0 5 14.0
1 0 0 -14.0
0 0 7 14.0
1 1 6 -14.0
0 7 0 14.0
1 7 1 -14.0
0 3 0 14.0
1 7 7 -14.0
0 1 0 14.0
1 5 0 -14.0
0 6 0 14.0
1 6 7 -14.0
0 6 6 14.0
