1 3 5 -2.0
0 2 3 2.0
1 2 2 -2.0
0 2 5 -0.7
1 2 4 0.7
0 4 5 -0.7
1 3 6 0.87
0 2 6 -0.59
1 4 6 -0.38
0 1 4 1.08
1 5 6 -1.38
0 5 5 1.8
1 1 3 -1.61
0 2 7 0.52
1 3 7 -0.21
0 5 7 0.93
1 0 4 -1.49
0 4 7 1.73
1 1 5 -1.97
0 3 2 1.55
1 5 4 -1.22
0 6 5 0.88
1 5 2 -1.05
0 5 3 1.16
1 4 1 -0.14
0 3 1 0.42
1 4 2 -0.27
0 1 2 -0.04
1 2 0 -1.22
0 5 1 1.75
1 6 2 -0.78
0 4 0 -0.44
1 3 0 -0.7
0 5 0 0.99
1 6 3 -1.67
0 2 1 0.48
1 6 4 1.41
0 1 0 -1.98
1 0 1 2.2
0 0 3 -2.83
1 0 2 3.65
0 0 6 -3.18
1 7 6 3.7
0 6 1 64
1 6 6 -64
0 7 7 2.0
1 6 7 -2.0
0 7 5 2.0
1 7 0 -2.0
0 7 4 2.0
1 7 3 -2.0
0 1 1 2.0
1 1 6 -2.0
0 7 2 2.0
1 6 0 -2.0
0 0 5 2.0
1 0 0 -2.0
0 7 1 2.0
1 0 7 -2.0
0 1 7 2.0
