1 3 5 -6.0
0 2 3 6.0
1 5 2 -6.0
0 5 3 6.0
1 2 2 -6.0
0 4 5 7.48
1 5 5 -7.48
0 5 4 7.48
1 4 2 -5.9
0 2 6 8.53
1 6 4 -8.28
0 4 6 6.87
1 6 5 -6.85
0 3 2 6.98
1 1 3 -6.28
0 1 4 5.41
1 2 4 -5.57
0 6 3 5.02
1 5 6 -4.38
0 3 6 5.41
1 2 5 -5.53
0 5 7 5.77
1 0 4 -6.9
0 1 5 6.35
1 0 5 -7.21
0 5 1 7.59
1 3 1 -7.28
0 7 5 7.92
1 7 4 -7.21
0 7 3 4.19
1 7 2 -4.75
0 6 2 6.37
1 7 6 -7.45
0 4 1 7.13
1 5 0 -5.98
0 1 2 5.72
1 2 1 -4.23
0 0 2 4.64
1 0 3 -5.02
0 0 6 4.96
1 7 1 -5.13
0 6 6 4.65
1 7 7 -2.91
0 6 7 64
1 4 7 -64
0 3 7 6.0
1 1 7 -6.0
0 2 7 6.0
1 1 6 -6.0
0 0 7 6.0
0 6 1 6.0
1 6 0 -6.0
0 7 0 6.0
0 0 1 6.0
1 1 1 -6.0
0 0 0 6.0
1 1 0 -6.0
0 2 0 6.0
1 3 0 -6.0
0 4 0 6.0
