1 3 5 14.0
0 2 3 -14.0
1 3 2 14.0
0 4 5 -14.0
1 5 4 14.0
0 2 2 -14.0
1 5 3 14.0
0 2 5 -14.0
1 2 4 14.0
0 1 5 0.1
1 1 4 -0.32
0 0 3 -0.23
1 4 2 0.71
0 5 5 0.62
1 1 2 -1.83
0 1 3 1.38
1 4 6 -1.71
0 5 6 1.37
1 6 4 -1.7
0 6 5 1.24
1 3 6 -2.9
0 3 1 3.32
1 0 2 -3.89
0 0 4 4.54
1 2 6 -4.56
0 4 1 4.28
1 2 1 -3.94
0 5 2 2.7
1 6 3 -2.7
0 5 1 3.95
1 2 0 -4.38
0 0 1 5.13
1 6 2 -4.25
0 4 0 4.81
1 3 0 -4.12
0 5 0 4.34
1 6 0 -4.57
0 5 7 4.36
1 4 7 -2.62
0 7 2 0.51
1 7 5 -0.05
0 7 3 -0.96
1 7 4 0.71
0 7 6 -1.66
1 1 1 3.75
0 1 7 -6.14
1 6 1 7.71
0 1 6 -11.44
1 2 7 13.61
0 7 0 -15.68
1 7 1 10.76
0 3 7 -8.13
1 0 6 15.2
0 1 0 -14.0
1 7 7 14.0
0 0 5 -14.0
1 0 0 14.0
1 0 7 14.0
1 6 7 14.0
0 6 6 -14.0
