1 3 5 -2.0
0 2 3 2.0
1 4 2 -2.0
0 5 3 2.0
1 3 2 -2.0
0 4 5 2.0
1 5 4 -2.0
0 5 5 2.0
1 6 2 -2.0
0 2 5 2.0
1 6 4 -5.91
0 2 2 6.05
1 5 6 -6.1
0 3 1 6.08
1 2 4 -5.29
0 5 2 5.42
1 4 1 -6.07
0 5 0 5.88
1 1 3 -5.36
0 1 2 5.74
1 2 1 -4.92
0 0 4 4.14
1 4 0 -3.65
0 5 1 4.34
1 3 0 -5.14
0 2 0 6.62
1 0 3 -6.52
0 1 5 7.23
1 1 4 -8.52
0 0 2 9.0
1 4 6 -10.43
0 0 5 12.36
1 1 1 -14.77
0 6 3 14.7
1 0 1 -14.21
0 7 3 14.4
1 3 6 -13.87
0 2 6 13.54
1 0 6 -12.66
0 0 0 11.47
1 1 0 -10.21
0 0 7 9.49
1 2 7 -8.9
0 1 6 64
1 1 7 -64
0 6 5 2.0
1 7 6 -2.0
0 3 7 2.0
1 5 7 -2.0
0 4 7 2.0
1 6 6 -2.0
0 7 4 2.0
1 7 5 -2.0
0 7 7 2.0
1 6 7 -2.0
1 7 1 -2.0
0 7 2 2.0
1 6 1 -2.0
0 7 0 2.0
1 6 0 -2.0
