1 3 5 -40.0
0 2 3 40.0
1 3 2 -40.0
0 4 5 40.0
1 1 3 -40.0
0 2 2 5.24
1 1 2 -6.99
0 2 5 6.83
1 5 3 -6.99
0 5 2 7.09
1 5 4 -8.15
0 5 5 9.08
1 4 6 -9.01
0 5 6 10.5
1 6 3 -11.59
0 4 2 12.13
1 3 1 -11.73
0 4 1 12.86
1 6 2 -11.65
0 1 4 11.34
1 2 6 -10.58
0 4 7 10.65
1 6 5 -12.44
0 6 4 12.25
1 2 4 -11.07
0 5 1 9.96
1 2 1 -10.52
0 2 0 11.12
1 7 4 -11.32
0 0 3 10.29
1 0 2 -10.45
0 0 4 10.85
1 4 0 -12.42
0 0 1 13.75
1 3 0 -15.58
0 5 0 17.64
1 5 7 -19.2
0 7 2 20.3
1 3 7 -21.84
0 1 0 24.96
1 7 1 -30.91
0 7 3 33.88
1 6 0 -34.23
0 7 0 64
1 6 1 -64
0 7 5 40.0
1 1 1 -40.0
0 3 6 40.0
1 1 5 -40.0
0 2 7 40.0
1 1 7 -40.0
0 0 0 40.0
1 1 6 -40.0
0 6 6 40.0
1 7 6 -40.0
0 0 7 40.0
1 0 6 -40.0
0 6 7 40.0
0 7 7 40.0
0 0 5 40.0
