1 3 5 -6.0
0 2 3 6.0
1 3 2 -6.0
0 4 5 6.0
1 5 4 -6.0
0 2 2 6.0
1 5 3 -6.0
0 2 5 6.0
1 2 4 -6.0
0 1 3 6.0
1 4 6 -6.0
0 4 2 6.0
1 3 6 -6.0
0 5 2 6.0
1 1 5 -6.0
0 6 3 6.0
1 1 4 -6.0
0 6 5 6.0
1 6 4 -6.0
0 7 5 6.0
1 0 2 -6.0
0 5 5 0.45
1 1 2 -1.97
0 0 3 3.86
1 0 4 -4.35
0 5 6 3.95
1 2 1 -4.14
0 3 1 3.32
1 3 0 -2.58
0 4 7 2.91
1 7 2 -2.09
0 4 0 2.13
1 5 0 -2.0
0 3 7 1.76
1 6 2 -1.07
0 4 1 1.15
1 2 6 -0.6
0 7 3 -0.11
1 2 7 0.62
0 1 0 0.13
1 2 0 -1.27
0 6 0 1.73
1 5 1 -4.3
0 1 1 64
1 7 4 -64
0 7 1 6.0
1 5 7 -6.0
0 6 6 6.0
1 6 7 -6.0
0 7 6 6.0
1 0 0 -6.0
0 0 6 6.0
1 0 1 -6.0
0 7 7 6.0
1 7 0 -6.0
0 6 1 6.0
1 0 5 -6.0
0 1 7 6.0
1 1 6 -6.0
0 0 7 6.0
