1 3 5 8.0
0 2 5 -8.0
1 2 4 8.0
0 2 3 -8.0
1 1 4 8.0
0 3 6 -8.0
1 4 6 8.0
0 1 5 -8.0
1 1 3 8.0
0 0 4 -8.0
1 3 2 0.52
0 5 4 -1.33
1 5 5 0.07
0 4 5 0.23
1 4 2 -0.2
0 5 7 -0.75
1 1 2 -0.02
0 5 3 1.08
1 2 6 -0.12
0 3 7 1.13
1 6 5 -2.66
0 5 6 2.65
1 0 3 -2.83
0 0 2 1.48
1 6 4 -1.99
0 2 1 2.49
1 0 5 -2.74
0 0 6 3.45
1 1 1 -3.68
0 3 1 4.32
1 2 0 -5.3
0 5 1 6.34
1 4 1 -7.68
0 2 2 7.84
1 1 0 -7.32
0 7 5 7.17
1 4 7 -6.81
0 5 0 7.8
1 7 4 -8.01
0 7 3 5.86
1 6 3 -6.09
0 6 7 3.78
1 7 7 -1.45
0 2 7 -64
1 1 7 64
0 3 0 -8.0
1 4 0 8.0
0 7 2 -8.0
1 6 2 8.0
0 5 2 -8.0
1 6 6 8.0
0 1 6 -8.0
1 6 0 8.0
0 0 0 -8.0
1 0 1 8.0
0 7 0 -8.0
1 0 7 8.0
0 7 6 -8.0
1 7 1 8.0
0 6 1 -8.0
