1 3 5 6.0
0 2 5 -6.0
1 2 4 6.0
0 4 5 -6.0
1 3 6 6.0
0 1 4 -6.0
1 1 5 6.0
0 3 7 -6.0
1 4 6 6.0
0 2 6 -6.0
1 5 4 6.0
0 5 5 -6.0
1 5 6 6.0
0 2 3 0.4
1 2 2 -0.4
0 5 3 0.05
1 1 2 -1.01
0 4 2 1.04
1 0 5 -0.3
0 1 3 -0.77
1 2 7 2.63
0 6 5 -4.76
1 3 2 5.49
0 1 7 -5.57
1 5 7 5.1
0 0 4 -4.3
1 5 1 4.77
0 1 6 -4.63
1 0 3 4.41
0 4 7 -3.63
1 0 7 3.27
0 0 6 -3.3
1 6 7 3.34
0 6 6 -4.02
1 7 7 4.55
0 6 4 -5.26
1 7 6 4.47
0 5 2 -3.58
1 7 3 3.52
0 4 1 -4.34
1 5 0 3.72
0 3 0 -3.43
1 4 0 3.43
0 3 1 -64
1 2 0 64
0 2 1 -6.0
1 6 3 6.0
0 1 1 -6.0
1 0 0 6.0
0 1 0 -6.0
1 0 1 6.0
0 0 2 -6.0
0 6 1 -6.0
1 6 2 6.0
0 7 1 -6.0
1 7 2 6.0
0 7 0 -6.0
1 6 0 6.0
0 7 4 -6.0
1 7 5 6.0
