1 3 5 -8.0
0 2 3 8.0
1 3 2 -8.0
0 4 5 8.0
1 5 3 -8.0
0 5 4 8.0
1 2 5 -8.0
0 2 2 12.63
1 1 3 -12.74
0 5 2 12.59
1 5 6 -12.7
0 4 6 11.76
1 5 7 -10.77
0 2 4 10.62
1 5 5 -9.51
0 3 6 9.1
1 6 4 -9.04
0 4 2 8.35
1 1 4 -9.04
0 4 7 9.51
1 1 2 -10.13
0 1 5 9.87
1 5 1 -10.05
0 6 3 9.36
1 4 1 -8.36
0 3 1 8.38
1 7 4 -8.16
0 6 2 7.61
1 2 0 -7.99
0 7 2 8.15
1 6 5 -9.86
0 7 6 10.6
1 7 5 -10.76
0 7 3 9.66
1 6 6 -8.89
0 7 7 8.07
1 6 7 -8.18
0 3 0 7.52
1 4 0 -7.2
0 0 4 8.64
1 2 1 -9.16
0 0 3 9.69
1 2 7 -10.56
0 3 7 64
1 0 6 -64
0 0 5 8.0
1 0 2 -8.0
0 1 0 8.0
1 6 1 -8.0
0 1 1 8.0
1 2 6 -8.0
0 1 6 8.0
1 0 0 -8.0
0 0 1 8.0
1 0 7 -8.0
0 1 7 8.0
0 6 0 8.0
1 7 0 -8.0
0 7 1 8.0
1 5 0 -8.0
