1 3 5 8.0
0 2 3 -8.0
1 5 2 8.0
0 5 3 -8.0
1 4 2 8.0
0 4 5 -8.0
1 2 5 8.0
0 5 5 -8.0
1 5 4 8.0
0 4 1 -8.0
1 3 6 -3.1
0 4 6 3.1
1 3 1 -2.53
0 6 2 3.1
1 2 4 -1.17
0 6 5 2.25
1 5 7 -2.59
0 5 1 3.73
1 5 6 -2.76
0 3 2 2.04
1 2 2 -1.62
0 1 3 0.81
1 1 2 -0.76
0 2 0 0.59
1 1 4 -0.16
0 2 7 -1.55
1 3 7 1.91
0 0 5 -0.28
1 0 4 -0.27
0 2 1 -0.48
1 7 4 -0.38
0 0 2 2.22
1 0 6 -2.18
0 2 6 -0.05
1 3 0 0.02
0 4 0 1.22
1 6 3 -1.71
0 6 4 1.44
1 1 5 -0.69
0 7 5 -1.68
1 7 6 2.48
0 0 3 -1.15
1 0 1 0.41
0 1 6 -64
1 7 3 64
0 7 2 -8.0
1 4 7 8.0
0 7 7 -8.0
1 6 0 8.0
0 6 7 -8.0
1 6 6 8.0
0 6 1 -8.0
1 7 0 8.0
0 1 1 -8.0
1 0 7 8.0
0 1 7 -8.0
1 7 1 8.0
0 5 0 -8.0
1 1 0 8.0
0 0 0 -8.0
