1 3 5 4.0
0 2 3 -4.0
1 4 2 4.0
0 5 3 -4.0
1 3 2 4.0
0 4 5 -4.0
1 5 4 4.0
0 5 5 -4.0
1 4 6 4.0
0 2 6 -4.0
1 2 4 4.0
0 5 2 -4.0
1 6 3 -4.79
0 7 4 4.25
1 2 5 -3.06
0 6 4 3.28
1 6 5 -3.31
0 6 2 2.63
1 7 5 -3.53
0 7 6 3.39
1 5 1 -3.55
0 4 0 3.37
1 2 7 -1.25
0 5 6 0.38
1 7 2 -1.56
0 2 2 0.2
1 7 3 1.25
0 7 1 -2.48
1 3 6 2.48
0 4 7 -3.4
1 3 7 4.65
0 2 1 -3.03
1 3 1 3.37
0 1 7 -4.03
1 5 7 5.65
0 6 7 -7.18
1 1 4 6.57
0 1 2 -7.66
1 1 3 6.49
0 4 1 -5.91
1 3 0 5.77
0 2 0 -5.59
1 6 1 5.46
0 0 4 -64
1 5 0 64
0 7 0 -4.0
1 6 0 4.0
0 1 5 -4.0
1 0 2 4.0
0 0 3 -4.0
1 0 5 4.0
0 1 1 -4.0
1 0 0 4.0
0 0 6 -4.0
1 1 0 4.0
0 0 1 -4.0
1 0 7 4.0
0 1 6 -4.0
1 7 7 4.0
0 6 6 -4.0
