1 3 5 -6.0
0 2 5 6.0
1 2 4 -6.0
0 4 5 6.0
1 5 5 -6.0
0 3 2 6.0
1 2 2 -6.0
0 5 4 4.25
1 4 2 -4.29
0 1 4 5.51
1 5 3 -4.91
0 6 4 4.72
1 4 6 -4.78
0 3 6 5.21
1 1 5 -6.07
0 5 2 6.01
1 2 3 -5.3
0 2 6 7.16
1 0 5 -9.31
0 5 7 9.02
1 6 3 -9.02
0 7 4 7.78
1 7 2 -7.76
0 1 3 9.11
1 7 5 -10.48
0 7 6 11.78
1 1 2 -12.41
0 1 6 11.86
1 4 7 -12.08
0 3 7 11.79
1 0 7 -11.78
0 4 1 14.07
1 5 0 -15.9
0 6 2 15.78
1 3 1 -15.11
0 5 1 15.41
1 7 1 -16.08
0 4 0 16.14
1 3 0 -16.05
0 2 0 15.29
1 1 0 -14.3
0 2 1 13.26
1 1 7 -12.71
0 2 7 64
1 6 7 -64
0 0 6 6.0
1 0 4 -6.0
0 6 6 6.0
1 5 6 -6.0
0 6 5 6.0
1 6 0 -6.0
0 0 2 6.0
1 0 3 -6.0
0 1 1 6.0
1 7 7 -6.0
0 7 3 6.0
1 0 0 -6.0
0 0 1 6.0
0 7 0 6.0
0 6 1 6.0
