1 3 5 6.0
0 2 5 -6.0
1 2 4 6.0
0 4 5 -6.0
1 3 6 6.0
0 1 4 -6.0
1 1 5 6.0
0 3 7 -6.0
1 5 4 6.0
0 5 3 -6.0
1 4 6 6.0
0 2 6 -5.54
1 5 5 5.96
0 0 4 -6.38
1 0 5 6.8
0 0 6 -7.72
1 3 2 6.88
0 2 3 -8.09
1 6 2 9.09
0 5 6 -7.13
1 2 2 6.13
0 4 2 -6.38
1 5 2 5.84
0 3 1 -5.58
1 2 1 5.51
0 4 1 -4.3
1 4 0 2.77
0 7 2 -2.41
1 4 7 1.84
0 5 0 -1.8
1 5 1 2.04
0 5 7 -0.97
1 6 0 0.7
0 6 5 -1.91
1 6 4 1.04
0 7 3 -0.57
1 6 6 -0.69
0 6 3 1.8
1 7 4 -1.58
0 6 1 2.19
1 1 3 -2.0
0 0 3 2.53
1 1 2 -0.35
0 7 7 -64
1 7 5 64
0 1 6 -6.0
1 2 7 6.0
0 1 0 -6.0
1 2 0 6.0
0 0 1 -6.0
1 7 0 6.0
0 3 0 -6.0
1 7 1 6.0
0 0 2 -6.0
1 0 0 6.0
0 1 1 -6.0
1 0 7 6.0
0 7 6 -6.0
1 6 7 6.0
0 1 7 -6.0
