1 3 5 -16.0
0 2 3 16.0
1 4 2 -16.0
0 5 3 16.0
1 5 2 -16.0
0 4 5 16.0
1 3 2 -16.0
0 5 1 16.0
1 6 2 -16.0
0 2 4 16.0
1 2 2 -16.0
0 4 1 16.0
1 3 1 -16.0
0 6 3 16.0
1 5 4 -16.0
0 2 0 16.0
1 7 2 -16.0
0 4 6 16.0
1 3 0 -16.0
0 5 5 0.87
1 1 3 -0.19
0 4 0 -0.74
1 6 4 0.87
0 2 1 -1.75
1 5 6 1.75
0 6 5 -1.92
1 1 5 1.05
0 7 5 -0.24
1 7 4 0.18
0 5 7 -0.51
1 3 6 -0.09
0 0 3 -0.08
1 4 7 1.09
0 2 6 -0.43
1 6 7 -0.04
0 0 4 -0.38
1 1 7 0.84
0 6 1 -2.61
1 7 0 1.4
0 7 1 -2.02
1 0 6 3.03
0 2 5 -1.74
1 6 0 0.53
0 0 5 64
1 0 2 -64
0 3 7 16.0
1 2 7 -16.0
0 6 6 16.0
1 7 7 -16.0
0 7 6 16.0
1 1 2 -16.0
0 5 0 16.0
1 1 0 -16.0
0 7 3 16.0
0 1 4 16.0
1 1 6 -16.0
0 0 7 16.0
0 0 1 16.0
1 1 1 -16.0
0 0 0 16.0
