1 3 5 2.0
0 2 3 -2.0
1 3 2 2.0
0 4 5 -2.0
1 5 4 2.0
0 2 2 -2.0
1 5 3 2.0
0 2 5 -2.0
1 2 4 2.0
0 1 3 -2.0
1 4 6 2.0
0 5 6 -2.0
1 2 6 2.0
0 3 6 -2.0
1 3 7 4.52
0 4 7 -1.77
1 1 4 0.27
0 1 2 -1.25
1 5 7 0.89
0 2 7 -0.79
1 1 7 1.09
0 0 4 -1.83
1 1 5 1.52
0 0 5 -0.48
1 2 1 1.91
0 3 0 -2.94
1 0 2 2.51
0 4 1 -1.79
1 0 3 2.68
0 0 1 -5.34
1 4 2 7.6
0 3 1 -8.55
1 5 0 8.74
0 5 5 -9.23
1 6 7 9.41
0 6 3 -7.97
1 5 2 6.13
0 6 5 -6.65
1 7 3 5.82
0 7 2 -6.4
1 7 4 6.95
0 7 5 -7.89
1 6 4 8.73
0 4 0 -64
1 5 1 64
0 6 6 -2.0
1 1 6 2.0
0 6 0 -2.0
1 1 0 2.0
0 6 2 -2.0
1 7 1 2.0
0 7 0 -2.0
1 6 1 2.0
0 2 0 -2.0
1 7 7 2.0
0 0 0 -2.0
1 7 6 2.0
0 0 6 -2.0
1 1 1 2.0
0 0 7 -2.0
