1 3 5 0.0
0 2 5 0.0
1 2 4 0.0
0 4 5 0.0
1 3 6 0.0
0 2 6 0.0
1 4 6 0.0
0 1 4 0.0
1 5 4 0.0
0 5 5 0.73
1 5 6 -0.73
0 2 3 0.73
1 1 5 -0.73
0 3 7 0.73
1 1 3 -0.73
0 4 7 0.73
1 5 7 -0.73
0 6 7 0.73
1 1 7 1.27
0 6 6 -0.7
1 2 2 0.77
0 0 5 -2.25
1 0 4 2.02
0 6 5 -1.88
1 0 6 0.05
0 0 2 -0.87
1 1 2 1.83
0 2 7 -2.38
1 7 7 1.52
0 5 3 -1.66
1 4 2 0.88
0 5 2 0.59
1 7 4 0.7
0 4 1 -1.02
1 1 6 -1.06
0 0 7 2.02
1 6 4 -1.7
0 0 1 1.28
1 3 2 -2.51
0 7 6 2.52
1 7 5 -2.19
0 0 3 2.11
1 5 1 -1.27
0 6 3 0
1 7 3 0
0 6 2 0.0
1 3 1 0.0
0 2 1 0.0
1 1 0 0.0
0 5 0 0.0
1 3 0 0.0
0 6 1 0.0
1 7 2 0.0
0 2 0 0.0
1 7 0 0.0
0 4 0 0.0
1 6 0 0.0
0 7 1 0.0
1 1 1 0.0
0 0 0 0.0
