1 3 5 4.0
0 2 5 -4.0
1 2 4 4.0
0 2 3 -4.0
1 1 5 4.0
0 5 4 -4.0
1 1 3 4.0
0 0 3 -2.73
1 2 2 2.73
0 1 2 -2.73
1 3 2 2.73
0 4 2 -2.9
1 5 5 3.03
0 4 5 -2.79
1 6 4 2.02
0 3 6 -1.65
1 5 2 1.09
0 1 4 -2.03
1 5 6 2.65
0 5 3 -2.59
1 4 1 2.07
0 3 1 -2.67
1 5 1 3.41
0 6 2 -3.66
1 4 6 4.67
0 2 6 -5.23
1 0 4 4.77
0 6 5 -3.45
1 7 4 2.28
0 4 7 -2.89
1 2 7 3.21
0 5 7 -1.35
1 3 7 1.77
0 1 7 -2.59
1 0 2 1.5
0 7 3 -1.0
1 6 3 -0.28
0 7 2 -1.23
1 6 6 0.67
0 3 0 0.5
1 2 0 -0.68
0 5 0 -0.9
1 4 0 1.77
0 1 0 -64
1 7 1 64
0 2 1 -4.0
1 6 1 4.0
0 0 6 -4.0
1 0 5 4.0
0 0 1 -4.0
1 1 6 4.0
0 7 5 -4.0
1 7 6 4.0
0 7 7 -4.0
1 6 7 4.0
0 7 0 -4.0
1 0 7 4.0
0 6 0 -4.0
1 0 0 4.0
1 1 1 4.0
