1 3 5 -2.0
0 2 5 2.0
1 2 4 -2.0
0 2 3 2.0
1 3 2 -2.0
0 5 4 2.0
1 5 3 -2.0
0 3 6 2.0
1 5 5 -2.0
0 3 1 2.0
1 2 2 -2.0
0 1 3 2.0
1 1 4 -2.0
0 4 5 0.82
1 0 2 -0.82
0 4 2 0.83
1 1 5 -0.83
0 6 2 1.63
1 2 7 -1.23
0 4 6 1.49
1 5 2 -1.49
0 6 3 0.95
1 6 4 -0.98
0 7 3 1.21
1 6 5 -1.65
0 5 6 0.98
1 5 1 -1.23
0 7 4 2.48
1 4 7 -2.49
0 4 1 2.16
1 1 2 -1.41
0 3 7 0.09
1 2 6 0.2
0 5 7 -1.41
1 6 7 1.06
0 4 0 0.98
1 2 1 -0.83
0 1 6 0.17
1 3 0 -1.8
0 0 6 2.16
1 0 4 -4.04
0 0 3 4.77
1 6 6 -5.02
0 0 5 64
1 7 5 -64
0 7 7 2.0
1 7 6 -2.0
0 2 0 2.0
1 0 7 -2.0
0 1 7 2.0
1 6 0 -2.0
0 5 0 2.0
1 1 0 -2.0
0 0 1 2.0
1 0 0 -2.0
0 1 1 2.0
1 7 1 -2.0
0 7 2 2.0
1 6 1 -2.0
0 7 0 2.0
