1 3 5 -16.0
0 2 5 16.0
1 2 4 -16.0
0 2 3 16.0
1 3 2 -16.0
0 5 4 16.0
1 5 3 -16.0
0 4 5 16.0
1 6 4 -16.0
0 4 2 16.0
1 5 2 3.38
0 6 2 -2.63
1 4 6 2.32
0 5 5 -2.81
1 6 3 3.69
0 2 1 -4.26
1 3 6 4.09
0 5 6 -3.34
1 2 6 4.16
0 5 7 -4.46
1 4 7 4.2
0 4 1 -3.57
1 6 5 2.29
0 3 7 -0.7
1 2 7 0.95
0 1 7 -0.74
1 7 2 0.45
0 6 7 0.45
1 4 0 -2.36
0 5 1 3.28
1 3 1 -3.06
0 7 5 1.95
1 1 2 -0.88
0 2 2 2.05
1 1 0 -4.66
0 5 0 3.64
1 6 0 -3.13
0 0 2 4.83
1 6 6 -5.74
0 7 7 5.96
1 7 6 -7.9
0 7 4 10.41
1 7 3 -13.29
0 7 1 64
1 1 3 -64
0 0 3 16.0
1 0 4 -16.0
0 0 5 16.0
1 1 4 -16.0
0 1 5 16.0
1 1 6 -16.0
0 0 7 16.0
1 0 6 -16.0
0 3 0 16.0
1 2 0 -16.0
0 1 1 16.0
1 0 0 -16.0
0 0 1 16.0
1 6 1 -16.0
0 7 0 16.0
