1 3 5 -2.0
0 2 3 2.0
1 4 2 -2.0
0 5 3 2.0
1 3 2 -2.0
0 4 5 2.0
1 5 4 -2.0
0 5 5 2.0
1 6 2 -2.0
0 2 2 2.0
1 1 3 -9.8
0 2 1 9.24
1 4 1 -8.52
0 2 4 7.24
1 1 4 -7.69
0 2 5 7.29
1 3 1 -8.36
0 0 4 7.95
1 0 5 -7.27
0 0 6 7.54
1 1 5 -7.67
0 5 2 8.99
1 3 6 -8.39
0 2 7 7.66
1 4 6 -9.46
0 3 7 9.96
1 6 5 -11.29
0 1 2 10.67
1 6 4 -10.36
0 0 3 9.74
1 0 1 -10.18
0 5 0 9.84
1 4 0 -10.14
0 3 0 9.97
1 2 6 -10.12
0 5 1 9.27
1 6 1 -9.2
0 1 6 10.08
1 0 7 -8.91
0 0 2 8.24
1 1 7 -6.8
0 5 6 5.23
1 6 3 -4.13
0 0 0 64
1 2 0 -64
0 7 0 2.0
1 6 7 -2.0
0 5 7 2.0
1 4 7 -2.0
0 7 2 2.0
1 7 3 -2.0
0 7 5 2.0
1 7 4 -2.0
0 1 0 2.0
1 1 1 -2.0
0 6 6 2.0
1 7 7 -2.0
0 7 6 2.0
1 6 0 -2.0
0 7 1 2.0
