1 3 5 -14.0
0 2 3 14.0
1 4 2 -14.0
0 5 3 14.0
1 5 2 -14.0
0 4 5 14.0
1 2 5 -14.0
0 3 6 14.0
1 5 5 -14.0
0 5 4 -1.26
1 2 4 1.49
0 6 5 -0.93
1 4 6 1.26
0 3 2 -2.45
1 6 3 3.47
0 3 7 -3.95
1 5 6 4.11
0 6 4 -4.79
1 6 2 4.67
0 4 1 -4.94
1 5 7 4.7
0 5 1 -5.09
1 4 7 3.91
0 6 7 -4.4
1 7 5 4.98
0 2 7 -4.91
1 7 4 4.25
0 7 2 -4.76
1 2 2 5.27
0 2 6 -5.25
1 7 3 5.39
0 7 6 -6.38
1 4 0 6.5
0 5 0 -6.48
1 3 0 6.47
0 1 2 -7.55
1 1 3 7.35
0 2 0 -5.58
1 3 1 4.8
0 0 3 -6.52
1 0 2 5.38
0 2 1 -2.48
1 0 4 0.6
0 6 6 64
1 6 1 -64
0 7 0 14.0
1 1 1 -14.0
0 0 0 14.0
1 1 7 -14.0
0 0 7 14.0
1 7 7 -14.0
0 7 1 14.0
1 6 0 -14.0
0 1 5 14.0
1 1 0 -14.0
0 0 1 14.0
1 0 6 -14.0
0 1 4 14.0
1 0 5 -14.0
0 1 6 14.0
