1 3 5 -22.0
0 2 5 22.0
1 2 4 -22.0
0 2 3 22.0
1 3 2 -22.0
0 5 4 22.0
1 5 3 -22.0
0 3 6 22.0
1 6 4 -22.0
0 3 1 22.0
1 2 1 -22.0
0 5 2 22.0
1 4 2 -3.2
0 2 2 2.12
1 5 1 -1.98
0 4 5 1.98
1 1 3 -2.55
0 6 5 2.65
1 4 1 -3.05
0 7 4 3.18
1 1 2 -3.59
0 6 3 4.22
1 5 5 -5.39
0 6 2 6.81
1 5 6 -7.16
0 4 6 7.69
1 1 4 -8.24
0 1 5 9.2
1 2 7 -9.25
0 3 7 8.94
1 5 7 -10.98
0 5 0 12.22
1 4 7 -12.38
0 4 0 11.93
1 0 5 -13.19
0 2 6 12.17
1 7 2 -11.3
0 3 0 10.37
1 7 3 -10.59
0 7 1 11.52
1 2 0 -13.37
0 7 5 15.91
1 6 0 -17.13
0 0 3 64
1 0 4 -64
0 0 6 22.0
1 6 6 -22.0
0 7 7 22.0
1 7 6 -22.0
0 6 7 22.0
1 7 0 -22.0
0 1 7 22.0
1 1 6 -22.0
0 0 7 22.0
0 0 2 22.0
1 1 1 -22.0
0 0 0 22.0
1 1 0 -22.0
0 0 1 22.0
0 6 1 22.0
