1 3 5 20.0
0 2 5 -20.0
1 2 4 20.0
0 2 3 -20.0
1 4 2 20.0
0 4 6 0.42
1 3 2 -0.41
0 4 5 0.35
1 3 6 -1.05
0 2 7 1.16
1 5 7 0.14
0 5 4 -3.37
1 5 3 4.84
0 4 7 -4.38
1 6 4 4.95
0 5 2 -2.75
1 5 5 1.74
0 6 3 -2.16
1 5 1 1.11
0 7 4 -0.4
1 6 5 0.23
0 2 2 -1.47
1 7 2 1.28
0 5 6 -0.03
1 7 3 -0.37
0 7 1 0.09
1 1 4 0.3
0 3 1 -0.49
1 7 6 -0.36
0 1 5 -1.16
1 1 3 1.81
0 6 2 -1.6
1 2 6 3.41
0 3 7 -4.6
1 1 7 4.56
0 0 2 -5.77
1 0 4 5.1
0 0 3 -4.41
1 0 5 4.38
0 1 2 -7.85
1 0 1 10.11
0 4 0 -8.6
1 2 1 10.03
0 1 1 -64
1 0 0 64
0 1 0 -20.0
1 3 0 20.0
0 2 0 -20.0
1 4 1 20.0
0 6 1 -20.0
1 5 0 20.0
0 7 5 -20.0
1 7 0 20.0
0 6 0 -20.0
1 6 7 20.0
0 0 6 -20.0
1 0 7 20.0
0 1 6 -20.0
1 6 6 20.0
0 7 7 -20.0
