1 3 5 12.0
0 2 5 -12.0
1 2 4 12.0
0 4 5 -12.0
1 5 4 12.0
0 3 2 -12.0
1 2 2 12.0
0 5 3 -12.0
1 5 5 2.39
0 1 3 -3.26
1 1 4 3.77
0 3 1 -3.66
1 4 2 4.08
0 5 2 -4.15
1 4 1 4.09
0 2 3 -4.02
1 4 6 3.63
0 6 4 -2.92
1 3 6 2.73
0 2 6 -3.09
1 1 5 3.27
0 0 5 -3.21
1 3 7 3.73
0 5 0 -3.67
1 7 4 4.51
0 5 6 -4.16
1 6 2 3.86
0 6 3 -3.73
1 7 3 4.2
0 5 7 -5.71
1 4 7 6.91
0 5 1 -6.3
1 6 7 5.96
0 1 7 -5.98
1 6 6 5.48
0 6 5 -5.05
1 0 4 4.6
0 1 6 -4.88
1 0 3 4.41
0 7 5 -3.2
1 0 7 2.41
0 2 7 -2.52
1 2 1 2.69
0 7 7 -64
1 6 0 64
0 1 0 -12.0
1 2 0 12.0
0 3 0 -12.0
1 6 1 12.0
0 0 2 -12.0
1 1 2 12.0
0 0 1 -12.0
1 0 6 12.0
0 1 1 -12.0
1 0 0 12.0
0 7 2 -12.0
1 4 0 12.0
1 7 0 12.0
0 7 1 -12.0
1 7 6 12.0
