1 3 5 2.0
0 2 3 -2.0
1 3 2 2.0
0 4 5 -2.0
1 5 4 2.0
0 2 2 -2.0
1 2 4 2.0
0 1 5 -2.0
1 1 4 2.0
0 5 3 2.01
1 4 2 -2.04
0 5 5 1.62
1 4 6 -0.91
0 5 1 0.47
1 5 2 -0.16
0 2 1 -0.85
1 4 1 -0.09
0 4 0 -0.2
1 6 3 0.73
0 6 2 -0.12
1 6 4 0.05
0 2 5 -1.34
1 1 2 1.98
0 1 3 -1.32
1 3 1 0.09
0 3 0 -0.93
1 0 3 0.65
0 2 6 -0.67
1 0 4 1.54
0 7 3 -0.06
1 5 0 -1.32
0 6 0 0.8
1 3 6 0.12
0 7 5 -1.4
1 0 5 1.45
0 6 5 -0.34
1 3 7 -1.07
0 5 6 0.94
1 6 7 -0.07
0 4 7 1.43
1 5 7 -2.56
0 0 1 2.59
1 7 2 -3.69
0 1 7 -64
1 0 2 64
0 0 6 -2.0
1 6 1 2.0
0 7 4 -2.0
1 6 6 2.0
0 2 7 -2.0
1 0 7 2.0
0 1 6 -2.0
1 0 0 2.0
0 7 0 -2.0
1 7 1 2.0
0 1 1 -2.0
1 1 0 2.0
0 2 0 -2.0
1 7 6 2.0
0 7 7 -2.0
