1 3 5 20.0
0 2 3 -20.0
1 5 2 20.0
0 5 3 -20.0
1 4 2 20.0
0 5 1 -20.0
1 2 2 20.0
0 4 5 -20.0
1 2 4 20.0
0 3 2 -1.73
1 5 4 4.45
0 6 3 -3.16
1 5 5 3.84
0 4 6 -3.3
1 5 7 4.31
0 5 6 -4.07
1 6 5 4.42
0 2 5 -4.9
1 6 4 5.02
0 1 5 -6.15
1 1 3 5.42
0 2 6 -4.7
1 3 6 5.98
0 3 7 -7.01
1 4 7 7.31
0 7 4 -6.55
1 2 7 6.12
0 1 4 -5.45
1 1 2 5.48
0 2 1 -5.42
1 0 5 5.75
0 0 4 -7.36
1 0 3 7.77
0 0 2 -6.28
1 7 2 4.52
0 7 3 -4.75
1 7 5 7.34
0 1 6 -9.98
1 6 2 11.31
0 0 6 -12.34
1 5 0 11.54
0 6 1 -11.12
1 4 1 10.66
0 6 0 -64
1 3 1 64
0 4 0 -20.0
1 3 0 20.0
0 2 0 -20.0
1 0 7 20.0
0 1 7 -20.0
1 0 1 20.0
0 1 1 -20.0
1 7 0 20.0
0 7 1 -20.0
1 1 0 20.0
0 7 6 -20.0
1 7 7 20.0
0 6 7 -20.0
1 6 6 20.0
1 0 0 20.0
