1 3 5 -26.0
0 2 3 26.0
1 4 2 -26.0
0 5 3 26.0
1 3 2 -26.0
0 4 1 26.0
1 5 2 -2.65
0 6 3 1.94
1 5 1 -1.46
0 3 1 2.05
1 4 0 -2.84
0 3 0 3.94
1 2 0 -5.48
0 2 1 6.2
1 2 2 -8.59
0 1 2 7.89
1 6 4 -7.21
0 5 4 6.7
1 6 5 -7.15
0 5 0 8.49
1 6 0 -8.72
0 5 5 8.66
1 1 4 -8.91
0 1 3 7.66
1 2 4 -8.05
0 7 3 8.3
1 0 4 -9.1
0 0 3 10.03
1 4 5 -9.95
0 0 5 9.74
1 7 2 -11.15
0 6 2 11.16
1 7 5 -11.54
0 7 1 12.37
1 0 2 -16.33
0 0 1 17.19
1 1 5 -17.0
0 1 6 17.63
1 7 4 -17.1
0 7 6 15.64
1 6 1 -15.52
0 2 6 16.28
1 3 6 -18.38
0 3 7 64
1 2 5 -64
0 7 0 26.0
1 2 7 -26.0
0 4 7 26.0
1 5 7 -26.0
0 4 6 26.0
1 6 6 -26.0
0 5 6 26.0
1 7 7 -26.0
0 1 0 26.0
1 0 6 -26.0
0 0 7 26.0
1 1 1 -26.0
0 6 7 26.0
1 1 7 -26.0
0 0 0 26.0
