1 3 5 -10.0
0 2 3 10.0
1 3 2 -10.0
0 4 5 10.0
1 5 4 -10.0
0 2 2 10.0
1 5 3 -10.0
0 2 5 10.0
1 2 4 -10.0
0 1 3 10.0
1 1 4 -10.0
0 1 2 10.0
1 4 2 -10.0
0 5 5 10.0
1 0 3 -10.0
0 0 2 10.0
1 1 5 -10.0
0 0 5 10.0
1 0 1 -10.0
0 6 4 4.03
1 6 5 -4.03
0 3 1 4.38
1 4 1 -4.38
0 6 3 5.48
1 3 6 -6.7
0 2 1 6.05
1 5 2 -5.37
0 4 6 5.3
1 7 3 -6.3
0 2 6 7.07
1 7 4 -8.91
0 5 0 9.8
1 4 0 -10.05
0 3 0 9.48
1 5 6 -8.92
0 0 4 10.07
1 0 6 -11.02
0 5 1 10.79
1 2 0 -11.8
0 6 2 12.56
1 4 7 -13.95
0 1 6 16.41
1 7 2 -13.98
0 6 1 64
1 7 1 -64
0 7 0 10.0
1 6 0 -10.0
0 3 7 10.0
1 0 7 -10.0
0 1 0 10.0
1 1 7 -10.0
0 2 7 10.0
1 1 1 -10.0
0 7 5 10.0
1 6 6 -10.0
0 6 7 10.0
1 5 7 -10.0
0 0 0 10.0
1 7 7 -10.0
1 7 6 -10.0
