1 3 5 8.0
0 2 3 -8.0
1 5 2 8.0
0 5 3 -8.0
1 4 2 8.0
0 4 5 -8.0
1 2 5 8.0
0 3 6 -8.0
1 2 4 8.0
0 1 5 -8.0
1 5 4 8.0
0 3 2 -8.0
1 1 3 -3.43
0 1 4 3.51
1 2 2 -3.09
0 0 2 3.39
1 4 6 -2.67
0 5 5 3.25
1 5 6 -3.05
0 2 1 3.9
1 3 7 -5.36
0 6 4 5.31
1 1 2 -5.91
0 2 6 5.5
1 6 3 -5.43
0 5 7 5.45
1 4 7 -3.95
0 2 7 4.9
1 2 0 -4.9
0 7 3 5.3
1 0 5 -5.07
0 0 3 5.7
1 0 4 -6.01
0 0 6 5.41
1 6 2 -8.45
0 6 5 8.45
1 7 5 -6.16
0 0 1 3.99
1 7 4 -3.55
0 7 6 3.74
1 1 6 -3.56
0 5 1 2.55
1 4 1 -1.52
0 7 2 -64
1 5 0 64
0 3 1 -8.0
1 3 0 8.0
0 4 0 -8.0
1 1 1 8.0
0 0 0 -8.0
1 1 0 8.0
0 1 7 -8.0
1 6 6 8.0
0 7 7 -8.0
1 6 7 8.0
0 6 0 -8.0
1 7 0 8.0
1 0 7 8.0
1 7 1 8.0
0 6 1 -8.0
