1 3 5 8.0
0 2 5 -8.0
1 2 4 8.0
0 4 5 -8.0
1 5 4 8.0
0 3 2 -8.0
1 3 6 8.0
0 5 6 -8.0
1 2 6 8.0
0 5 5 -8.0
1 5 3 8.0
0 6 4 2.58
1 7 5 -0.77
0 2 7 -0.02
1 4 7 -0.84
0 3 7 0.63
1 1 7 -0.77
0 6 3 -1.1
1 6 5 2.06
0 5 7 1.02
1 6 7 -1.64
0 4 6 -1.38
1 7 2 0.48
0 1 4 -0.98
1 1 3 2.88
0 0 2 -3.46
1 6 2 2.23
0 1 5 -2.42
1 4 2 3.63
0 4 1 -4.09
1 0 5 4.8
0 6 6 -7.25
1 5 2 9.15
0 2 3 -8.17
1 0 4 8.3
0 5 1 -10.68
1 6 1 10.92
0 0 6 -9.93
1 0 7 10.39
0 1 6 -9.98
1 7 6 10.13
0 7 7 -10.27
1 0 3 8.05
0 7 4 -64
1 7 3 64
0 7 0 -8.0
1 2 1 8.0
0 7 1 -8.0
1 0 1 8.0
0 1 0 -8.0
1 2 2 8.0
0 3 1 -8.0
1 2 0 8.0
0 1 2 -8.0
1 0 0 8.0
0 1 1 -8.0
1 3 0 8.0
0 5 0 -8.0
1 4 0 8.0
0 6 0 -8.0
