1 3 5 -18.0
0 2 3 18.0
1 5 2 -18.0
0 5 3 18.0
1 4 2 -18.0
0 4 5 18.0
1 3 2 -18.0
0 5 1 18.0
1 6 2 -18.0
0 4 1 18.0
1 2 2 -18.0
0 6 3 18.0
1 5 4 -4.74
0 2 4 5.27
1 7 2 -5.27
0 2 1 5.27
1 1 3 -3.97
0 5 5 5.27
1 4 6 -7.53
0 3 1 7.63
1 1 2 -7.68
0 3 7 7.23
1 5 7 -7.42
0 2 6 7.68
1 6 5 -6.38
0 5 6 5.42
1 6 4 -3.64
0 1 4 4.66
1 4 7 -4.37
0 2 5 4.16
1 5 0 -3.99
0 6 1 3.02
1 0 4 -3.13
0 7 1 4.07
1 7 0 -4.46
0 6 0 4.88
1 4 0 -5.4
0 7 3 4.74
1 1 5 -5.61
0 1 1 5.62
1 3 0 -6.87
0 0 3 6.45
1 2 7 -7.77
0 0 2 64
1 3 6 -64
0 7 5 18.0
1 7 4 -18.0
0 0 5 18.0
1 7 6 -18.0
0 6 6 18.0
1 0 1 -18.0
0 0 0 18.0
1 1 6 -18.0
0 0 7 18.0
1 0 6 -18.0
0 1 7 18.0
0 2 0 18.0
1 1 0 -18.0
0 6 7 18.0
