1 3 5 -4.0
0 2 3 4.0
1 3 2 -4.0
0 4 5 4.0
1 1 3 -4.0
0 2 2 3.96
1 3 1 -3.96
0 2 5 3.96
1 5 3 -3.96
0 4 2 6.99
1 5 2 -5.91
0 4 1 5.04
1 5 4 -4.62
0 2 4 5.16
1 5 5 -5.51
0 2 0 5.89
1 5 6 -6.27
0 4 6 6.12
1 5 0 -5.3
0 5 1 5.78
1 4 0 -4.35
0 0 2 3.38
1 1 4 -4.16
0 0 3 4.34
1 3 0 -2.71
0 6 0 3.48
1 0 5 -4.44
0 1 2 4.16
1 0 4 -2.95
0 0 6 2.47
1 2 1 -2.54
0 1 5 3.44
1 3 7 -3.6
0 6 5 2.91
1 6 4 -3.17
0 7 4 2.86
1 3 6 -3.18
0 2 6 4.56
1 6 3 -4.79
0 7 3 2.95
1 7 5 -3.34
0 2 7 3.4
1 7 2 -3.2
0 4 7 64
1 6 2 -64
0 1 0 4.0
1 1 1 -4.0
0 6 1 4.0
1 7 0 -4.0
0 0 0 4.0
1 0 1 -4.0
0 7 1 4.0
1 0 7 -4.0
0 5 7 4.0
1 6 6 -4.0
0 6 7 4.0
1 7 7 -4.0
0 7 6 4.0
1 1 7 -4.0
0 1 6 4.0
