1 3 5 -6.0
0 2 5 6.0
1 2 4 -6.0
0 2 3 6.0
1 5 2 -6.0
0 4 5 6.0
1 2 2 -6.0
0 5 4 6.0
1 1 3 -6.0
0 0 2 6.0
1 0 4 -6.0
0 1 2 5.23
1 3 6 -6.3
0 2 6 8.3
1 5 5 -8.58
0 0 3 8.34
1 0 1 -7.25
0 3 2 7.3
1 4 1 -8.73
0 5 3 8.0
1 5 6 -7.6
0 6 5 7.2
1 4 6 -6.7
0 5 7 6.7
1 1 4 -6.7
0 4 7 8.48
1 4 2 -9.16
0 1 5 9.02
1 2 7 -10.45
0 3 7 9.99
1 0 5 -10.55
0 1 7 11.89
1 6 3 -11.74
0 6 2 12.32
1 7 2 -13.05
0 5 1 14.22
1 4 0 -14.19
0 5 0 13.58
1 6 0 -13.29
0 1 6 12.53
1 6 4 -12.72
0 7 3 12.63
1 7 6 -11.21
0 3 1 64
1 2 1 -64
0 7 5 6.0
1 7 4 -6.0
0 2 0 6.0
1 1 0 -6.0
0 0 0 6.0
1 1 1 -6.0
0 0 6 6.0
1 3 0 -6.0
0 6 1 6.0
1 6 7 -6.0
0 7 7 6.0
1 7 0 -6.0
0 7 1 6.0
1 6 6 -6.0
1 0 7 -6.0
