1 3 5 -4.0
0 2 5 4.0
1 2 4 -4.0
0 4 5 4.0
1 3 6 -4.0
0 1 4 4.0
1 5 4 -4.0
0 5 5 4.0
1 5 3 -4.0
0 5 2 4.0
1 1 5 -4.0
0 1 3 4.0
1 0 3 -4.0
0 4 2 4.0
1 1 2 1.47
0 2 7 -3.33
1 2 3 1.68
0 0 2 -0.76
1 0 1 0.59
0 2 6 -1.05
1 4 6 1.58
0 2 2 -1.68
1 5 6 2.66
0 0 5 -1.79
1 2 1 1.38
0 3 2 0.8
1 3 7 -1.29
0 6 7 1.95
1 6 3 -2.51
0 6 2 2.35
1 6 5 -2.83
0 7 3 1.63
1 4 7 0.09
0 6 4 -0.46
1 1 7 -1.59
0 7 6 1.8
1 7 4 3.77
0 7 5 -2.23
1 7 1 -3.25
0 7 2 4.97
1 7 7 -6.2
0 5 7 4.59
1 6 6 -4.34
0 0 7 64
1 6 1 -64
0 6 0 4.0
1 7 0 -4.0
0 5 1 4.0
1 3 1 -4.0
0 3 0 4.0
1 4 0 -4.0
0 2 0 4.0
1 5 0 -4.0
0 4 1 4.0
1 0 6 -4.0
0 1 6 4.0
1 1 1 -4.0
0 0 0 4.0
1 0 4 -4.0
0 1 0 4.0
